AREA,AREA_TITLE,PRIM_STATE,NAICS,NAICS_TITLE,I_GROUP,OWN_CODE,OCC_CODE,OCC_TITLE,O_GROUP,TOT_EMP,EMP_PRSE,JOBS_1000,LOC_QUOTIENT,PCT_TOTAL,PCT_RPT,H_MEAN,A_MEAN,MEAN_PRSE,H_PCT10,H_PCT25,H_MEDIAN,H_PCT75,H_PCT90,A_PCT10,A_PCT25,A_MEDIAN,A_PCT75,A_PCT90,ANNUAL,HOURLY
78,Virgin Islands,VI,000000,Cross-industry,cross-industry,1235,41-2021,Counter and Rental Clerks,detailed,140,10.5,4.008,1.56,,,14.65,30470,2.9,11.17,12.96,13.74,15.3,16.57,23230,26950,28590,31830,34460,,
66,Guam,GU,000000,Cross-industry,cross-industry,1235,41-2022,Parts Salespersons,detailed,90,8.2,1.45,0.84,,,13.84,28790,5.2,10.75,11.45,11.66,16.42,21.22,22350,23810,24250,34150,44140,,
72,Puerto Rico,PR,000000,Cross-industry,cross-industry,1235,41-2022,Parts Salespersons,detailed,2990,5.5,3.218,1.87,,,10.05,20910,1.7,8.77,9.02,9.61,10.36,10.85,18230,18760,19980,21550,22560,,
66,Guam,GU,000000,Cross-industry,cross-industry,1235,41-2031,Retail Salespersons,detailed,1180,13.7,18.302,0.75,,,11.79,24510,3.7,9.83,10.02,10.51,11.6,15.49,20450,20850,21850,24120,32220,,
72,Puerto Rico,PR,000000,Cross-industry,cross-industry,1235,41-2031,Retail Salespersons,detailed,39340,2,42.38,1.75,,,11.4,23710,1.1,8.7,9.27,10.01,11.23,14.93,18090,19270,20820,23350,31060,,
78,Virgin Islands,VI,000000,Cross-industry,cross-industry,1235,41-2031,Retail Salespersons,detailed,1380,5.9,40.915,1.69,,,15.65,32540,1.8,11.25,12.88,14.39,16.58,21.03,23390,26780,29930,34480,43740,,
66,Guam,GU,000000,Cross-industry,cross-industry,1235,41-3011,Advertising Sales Agents,detailed,30,7.4,0.485,0.68,,,17.28,35940,6.2,10.01,10.98,14.07,21.38,27.69,20820,22830,29270,44470,57580,,
72,Puerto Rico,PR,000000,Cross-industry,cross-industry,1235,41-3011,Advertising Sales Agents,detailed,430,13.2,0.461,0.65,,,19.32,40180,3.5,10.57,13.88,17.36,23.59,30.38,21980,28860,36100,49070,63190,,
66,Guam,GU,000000,Cross-industry,cross-industry,1235,41-3021,Insurance Sales Agents,detailed,40,18.6,0.662,0.22,,,21.86,45460,3.7,12.74,15.47,18.29,26.19,31.67,26500,32180,38040,54480,65870,,
72,Puerto Rico,PR,000000,Cross-industry,cross-industry,1235,41-3021,Insurance Sales Agents,detailed,1940,8.5,2.092,0.69,,,17.28,35950,2.7,10.2,14.36,17.44,18.62,22.71,21220,29860,36260,38740,47230,,
78,Virgin Islands,VI,000000,Cross-industry,cross-industry,1235,41-3021,Insurance Sales Agents,detailed,50,37.8,1.481,0.49,,,34.03,70780,9.1,15.63,15.63,25,42.78,72.2,32510,32510,52000,88980,150170,,
72,Puerto Rico,PR,000000,Cross-industry,cross-industry,1235,41-3031,"Securities, Commodities, and Financial Services Sales Agents",detailed,480,14.8,0.512,0.16,,,38.96,81040,18,12.91,14.41,15.07,20.97,#,26850,29970,31350,43610,#,,
78,Virgin Islands,VI,000000,Cross-industry,cross-industry,1235,41-3031,"Securities, Commodities, and Financial Services Sales Agents",detailed,60,15.3,1.843,0.58,,,29.75,61880,8.8,15.63,16.14,17,23.53,62.88,32520,33560,35360,48950,130780,,
66,Guam,GU,000000,Cross-industry,cross-industry,1235,41-3041,Travel Agents,detailed,40,7.8,0.674,1.76,,,14.66,30490,4.8,9.95,12.25,13.65,16.97,20.22,20700,25480,28390,35290,42060,,
72,Puerto Rico,PR,000000,Cross-industry,cross-industry,1235,41-3041,Travel Agents,detailed,430,13.4,0.459,1.2,,,13.94,28990,9.3,10.04,10.5,13.52,14.08,15.76,20870,21840,28110,29290,32780,,
66,Guam,GU,000000,Cross-industry,cross-industry,1235,41-3091,"Sales Representatives of Services, Except Advertising, Insurance, Financial Services, and Travel",detailed,150,22.7,2.321,0.31,,,19.22,39970,7.4,12.84,15.58,18.21,23.04,25.61,26710,32400,37870,47930,53270,,
72,Puerto Rico,PR,000000,Cross-industry,cross-industry,1235,41-3091,"Sales Representatives of Services, Except Advertising, Insurance, Financial Services, and Travel",detailed,2120,8.2,2.287,0.3,,,14.25,29640,2.5,8.5,9.02,11.13,16.36,23.04,17690,18770,23160,34030,47910,,
78,Virgin Islands,VI,000000,Cross-industry,cross-industry,1235,41-3091,"Sales Representatives of Services, Except Advertising, Insurance, Financial Services, and Travel",detailed,80,23.4,2.472,0.33,,,35.62,74090,15,11.98,13.23,21.32,37.75,61.41,24920,27510,44340,78510,127740,,
72,Puerto Rico,PR,000000,Cross-industry,cross-industry,1235,41-4011,"Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products",detailed,950,17.9,1.024,0.5,,,40.28,83780,10.8,11.04,21.18,36.09,56.64,69.65,22970,44060,75060,117820,144870,,
66,Guam,GU,000000,Cross-industry,cross-industry,1235,41-4012,"Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products",detailed,260,10.5,4.061,0.48,,,16.43,34180,5.9,10.84,12.21,14.42,17.56,27.21,22550,25410,29990,36520,56600,,
72,Puerto Rico,PR,000000,Cross-industry,cross-industry,1235,41-4012,"Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products",detailed,5530,4.9,5.962,0.7,,,20.35,42320,9.6,8.81,10.69,14.39,20.74,30.75,18330,22230,29930,43140,63950,,
78,Virgin Islands,VI,000000,Cross-industry,cross-industry,1235,41-4012,"Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products",detailed,180,15.9,5.367,0.63,,,22.6,47010,11.7,11.19,12.61,22.15,28.48,33.89,23270,26230,46080,59240,70490,,
66,Guam,GU,000000,Cross-industry,cross-industry,1235,41-9011,Demonstrators and Product Promoters,detailed,40,2.4,0.569,1.7,,,16.45,34210,0.6,12.63,16.6,16.61,17.71,17.92,26260,34530,34560,36840,37280,,
72,Puerto Rico,PR,000000,Cross-industry,cross-industry,1235,41-9011,Demonstrators and Product Promoters,detailed,**,**,**,**,,,10.13,21080,1,8.77,9.44,9.73,10.02,11.65,18240,19640,20230,20850,24240,,
72,Puerto Rico,PR,000000,Cross-industry,cross-industry,1235,41-9021,Real Estate Brokers,detailed,**,**,**,**,,,13.49,28050,17,9.7,9.7,14.56,15.42,18.53,20170,20170,30270,32080,38540,,
72,Puerto Rico,PR,000000,Cross-industry,cross-industry,1235,41-9022,Real Estate Sales Agents,detailed,360,23.6,0.39,0.3,,,*,*,*,*,*,*,*,*,*,*,*,*,*,,
72,Puerto Rico,PR,000000,Cross-industry,cross-industry,1235,41-9041,Telemarketers,detailed,620,20.3,0.668,1.24,,,10.35,21530,1.5,8.82,8.95,9.52,11.22,12.4,18340,18610,19790,23330,25780,,
72,Puerto Rico,PR,000000,Cross-industry,cross-industry,1235,41-9099,"Sales and Related Workers, All Other",detailed,330,9.4,0.351,0.47,,,12.16,25300,2.6,9.02,9.68,12.73,13.79,15.12,18760,20140,26480,28690,31450,,
78,Virgin Islands,VI,000000,Cross-industry,cross-industry,1235,41-9099,"Sales and Related Workers, All Other",detailed,40,30.6,1.273,1.69,,,18.56,38610,14.1,13.23,14.33,14.33,22.04,32.47,27510,29810,29810,45850,67530,,
66,Guam,GU,000000,Cross-industry,cross-industry,1235,43-0000,Office and Administrative Support Occupations,major,9110,2.8,140.894,1.15,,,16.29,33870,0.8,10.21,11.34,14.31,19.06,25.1,21240,23580,29750,39650,52210,,
72,Puerto Rico,PR,000000,Cross-industry,cross-industry,1235,43-0000,Office and Administrative Support Occupations,major,146820,0.7,158.174,1.3,,,14.12,29370,0.8,8.97,9.81,11.87,16.13,22.24,18660,20410,24690,33550,46270,,
78,Virgin Islands,VI,000000,Cross-industry,cross-industry,1235,43-0000,Office and Administrative Support Occupations,major,4500,1.7,133.388,1.09,,,20.35,42340,0.7,13.04,14.77,18.75,24.03,30.14,27110,30720,39000,49980,62700,,
66,Guam,GU,000000,Cross-industry,cross-industry,1235,43-1011,First-Line Supervisors of Office and Administrative Support Workers,detailed,1240,7,19.16,1.93,,,20.76,43180,0.9,12.21,14.57,18.92,25.32,31.07,25390,30310,39350,52670,64630,,
72,Puerto Rico,PR,000000,Cross-industry,cross-industry,1235,43-1011,First-Line Supervisors of Office and Administrative Support Workers,detailed,17080,1.7,18.402,1.86,,,19.87,41340,2.1,11.3,14.21,18.11,23.15,30.49,23500,29550,37660,48140,63410,,
78,Virgin Islands,VI,000000,Cross-industry,cross-industry,1235,43-1011,First-Line Supervisors of Office and Administrative Support Workers,detailed,500,10.7,14.835,1.5,,,25.62,53280,2.1,18.17,20.26,24.85,28.84,33.65,37790,42140,51680,59990,69990,,
72,Puerto Rico,PR,000000,Cross-industry,cross-industry,1235,43-2011,"Switchboard Operators, Including Answering Service",detailed,310,8.1,0.337,1.17,,,10.91,22700,1.3,8.64,9.16,9.96,11.87,14.48,17960,19060,20710,24690,30120,,
78,Virgin Islands,VI,000000,Cross-industry,cross-industry,1235,43-2011,"Switchboard Operators, Including Answering Service",detailed,50,4.4,1.368,4.74,,,17.72,36850,0.3,14.42,17.12,17.64,18.7,22.31,29990,35610,36690,38900,46400,,
72,Puerto Rico,PR,000000,Cross-industry,cross-industry,1235,43-2021,Telephone Operators,detailed,60,27.4,0.066,2.19,,,11.19,23280,12.1,8.66,8.66,9.25,12.55,14.59,18010,18010,19240,26100,30350,,
72,Puerto Rico,PR,000000,Cross-industry,cross-industry,1235,43-2099,"Communications Equipment Operators, All Other",detailed,180,1.2,0.193,21.31,,,10.73,22320,0.5,8.54,8.94,9.39,10.45,16.15,17770,18600,19530,21730,33590,,
66,Guam,GU,000000,Cross-industry,cross-industry,1235,43-3011,Bill and Account Collectors,detailed,110,14.5,1.69,1.34,,,15.41,32040,4,11.02,12.44,13.82,17.46,21.67,22920,25870,28740,36310,45070,,
72,Puerto Rico,PR,000000,Cross-industry,cross-industry,1235,43-3011,Bill and Account Collectors,detailed,3020,6,3.259,2.59,,,12.23,25440,1.2,9.15,9.87,11.08,13.18,17.37,19040,20540,23050,27420,36140,,
78,Virgin Islands,VI,000000,Cross-industry,cross-industry,1235,43-3011,Bill and Account Collectors,detailed,50,12.4,1.522,1.21,,,20.91,43490,2.9,14.2,18.72,19.3,23.86,29.51,29530,38940,40140,49620,61370,,
66,Guam,GU,000000,Cross-industry,cross-industry,1235,43-3021,Billing and Posting Clerks,detailed,120,13.5,1.803,0.64,,,14.7,30570,5.2,9.89,11.03,13.81,17.6,21.54,20560,22930,28720,36620,44800,,
72,Puerto Rico,PR,000000,Cross-industry,cross-industry,1235,43-3021,Billing and Posting Clerks,detailed,5580,3.9,6.014,2.12,,,12.16,25300,1.1,9.03,9.9,11.14,13.74,16.95,18790,20600,23160,28570,35250,,
78,Virgin Islands,VI,000000,Cross-industry,cross-industry,1235,43-3021,Billing and Posting Clerks,detailed,70,17,1.997,0.7,,,*,*,*,*,*,*,*,*,*,*,*,*,*,,
66,Guam,GU,000000,Cross-industry,cross-industry,1235,43-3031,"Bookkeeping, Accounting, and Auditing Clerks",detailed,870,4.8,13.444,1.36,,,15.04,31290,1.2,10.5,11.73,13.99,17.6,20.12,21840,24400,29090,36610,41850,,
72,Puerto Rico,PR,000000,Cross-industry,cross-industry,1235,43-3031,"Bookkeeping, Accounting, and Auditing Clerks",detailed,6480,3.2,6.976,0.71,,,13.7,28500,0.7,9.2,10.28,12,15.03,19.17,19130,21370,24960,31270,39880,,
78,Virgin Islands,VI,000000,Cross-industry,cross-industry,1235,43-3031,"Bookkeeping, Accounting, and Auditing Clerks",detailed,300,12.1,9.032,0.91,,,23.66,49220,1.5,14.91,18.76,22.88,27.45,32.33,31010,39010,47600,57090,67240,,
72,Puerto Rico,PR,000000,Cross-industry,cross-industry,1235,43-3041,Gambling Cage Workers,detailed,90,29.2,0.102,1.23,,,12.37,25730,8.7,9.36,9.91,11.7,11.7,16.88,19480,20610,24330,24330,35100,,
66,Guam,GU,000000,Cross-industry,cross-industry,1235,43-3051,Payroll and Timekeeping Clerks,detailed,70,8.5,1.127,1.09,,,17.74,36900,1.8,12.75,14.49,18.07,21.03,23.4,26520,30140,37590,43740,48660,,
72,Puerto Rico,PR,000000,Cross-industry,cross-industry,1235,43-3051,Payroll and Timekeeping Clerks,detailed,990,8.4,1.066,1.03,,,14.25,29630,3.8,8.5,9.92,13.11,17.41,21.49,17680,20640,27270,36210,44700,,
66,Guam,GU,000000,Cross-industry,cross-industry,1235,43-3061,Procurement Clerks,detailed,120,8.4,1.931,4.76,,,17.01,35380,3.7,10.2,11.59,15.47,22.45,24.24,21220,24110,32180,46700,50420,,
72,Puerto Rico,PR,000000,Cross-industry,cross-industry,1235,43-3061,Procurement Clerks,detailed,590,7.8,0.64,1.58,,,12.94,26910,2.6,8.66,9.21,10.52,14.55,22.98,18010,19150,21890,30250,47800,,
66,Guam,GU,000000,Cross-industry,cross-industry,1235,43-3071,Tellers,detailed,230,11.8,3.502,1.56,,,14.03,29180,4.9,10.44,11.2,12.6,17.69,18.24,21720,23290,26210,36800,37940,,
72,Puerto Rico,PR,000000,Cross-industry,cross-industry,1235,43-3071,Tellers,detailed,3070,5.5,3.302,1.47,,,12.37,25740,1.4,9.54,10.86,13.27,13.57,14.05,19840,22580,27600,28220,29220,,
78,Virgin Islands,VI,000000,Cross-industry,cross-industry,1235,43-3071,Tellers,detailed,130,9.9,3.854,1.72,,,14.89,30970,1.4,12.9,14.03,14.57,16.03,16.91,26830,29180,30310,33350,35170,,
72,Puerto Rico,PR,000000,Cross-industry,cross-industry,1235,43-3099,"Financial Clerks, All Other",detailed,**,**,**,**,,,11.2,23300,23.9,8.5,11,11,11,11,17680,22880,22880,22880,22880,,
72,Puerto Rico,PR,000000,Cross-industry,cross-industry,1235,43-4011,Brokerage Clerks,detailed,80,38.2,0.083,0.26,,,22.9,47630,10.6,15.18,23.43,23.78,23.78,27.33,31580,48730,49460,49460,56850,,
72,Puerto Rico,PR,000000,Cross-industry,cross-industry,1235,43-4041,"Credit Authorizers, Checkers, and Clerks",detailed,90,11.2,0.102,1.08,,,15.08,31360,1.9,10.09,11.82,13.88,19.49,19.49,20980,24580,28880,40540,40540,,
66,Guam,GU,000000,Cross-industry,cross-industry,1235,43-4051,Customer Service Representatives,detailed,830,8.1,12.769,0.68,,,13.81,28730,2.2,9.56,11.06,12.78,16.18,18.6,19870,23000,26580,33660,38690,,
72,Puerto Rico,PR,000000,Cross-industry,cross-industry,1235,43-4051,Customer Service Representatives,detailed,19120,2.2,20.603,1.09,,,12.17,25310,0.8,8.77,9.47,11.4,13.76,16.32,18230,19690,23710,28620,33940,,
78,Virgin Islands,VI,000000,Cross-industry,cross-industry,1235,43-4051,Customer Service Representatives,detailed,290,12.8,8.661,0.46,,,19.11,39750,6.4,12.63,14.3,16.7,24.32,28.48,26260,29740,34740,50590,59230,,
66,Guam,GU,000000,Cross-industry,cross-industry,1235,43-4061,"Eligibility Interviewers, Government Programs",detailed,40,4.7,0.682,0.69,,,16.81,34960,0.5,12.75,13.75,15.37,17.73,24.5,26520,28600,31970,36880,50960,,
72,Puerto Rico,PR,000000,Cross-industry,cross-industry,1235,43-4061,"Eligibility Interviewers, Government Programs",detailed,3000,1.3,3.229,3.26,,,19.92,41440,0.4,11.75,18.12,20.2,22.45,28.37,24440,37690,42020,46700,59010,,
66,Guam,GU,000000,Cross-industry,cross-industry,1235,43-4071,File Clerks,detailed,40,5.5,0.668,1.23,,,14.95,31090,2,11.33,12.75,14.86,16.7,18.45,23560,26520,30910,34740,38380,,
72,Puerto Rico,PR,000000,Cross-industry,cross-industry,1235,43-4071,File Clerks,detailed,350,10.4,0.382,0.7,,,12.31,25600,1.4,9.25,10.09,11.64,13.49,16.15,19240,20980,24210,28050,33600,,
66,Guam,GU,000000,Cross-industry,cross-industry,1235,43-4081,"Hotel, Motel, and Resort Desk Clerks",detailed,160,6.4,2.45,1.41,,,10.27,21360,0.7,9.51,9.61,10.01,10.35,11.51,19780,19990,20820,21520,23930,,
72,Puerto Rico,PR,000000,Cross-industry,cross-industry,1235,43-4081,"Hotel, Motel, and Resort Desk Clerks",detailed,1250,11.7,1.351,0.78,,,10.98,22840,2,8.92,9.31,10.07,10.56,13.49,18550,19360,20940,21970,28070,,
78,Virgin Islands,VI,000000,Cross-industry,cross-industry,1235,43-4081,"Hotel, Motel, and Resort Desk Clerks",detailed,240,7.1,6.975,4.02,,,15.74,32740,2.2,12.8,13.89,15,17.46,19.94,26630,28900,31210,36310,41460,,
72,Puerto Rico,PR,000000,Cross-industry,cross-industry,1235,43-4111,"Interviewers, Except Eligibility and Loan",detailed,2190,4,2.358,2.23,,,11.16,23210,0.6,8.71,9.26,9.91,11.2,15.42,18120,19270,20600,23290,32080,,
72,Puerto Rico,PR,000000,Cross-industry,cross-industry,1235,43-4121,"Library Assistants, Clerical",detailed,100,6.8,0.105,0.19,,,10.3,21420,1.2,8.6,8.65,9.5,10.75,12.2,17880,17980,19760,22350,25370,,
66,Guam,GU,000000,Cross-industry,cross-industry,1235,43-4131,Loan Interviewers and Clerks,detailed,70,18,1.078,0.8,,,15.28,31790,5.7,11.16,12.4,13.66,17.94,20.09,23220,25790,28410,37320,41780,,
72,Puerto Rico,PR,000000,Cross-industry,cross-industry,1235,43-4131,Loan Interviewers and Clerks,detailed,920,8,0.986,0.73,,,13.27,27600,5.3,9.04,9.95,11.83,14.24,16.62,18800,20700,24610,29620,34570,,
66,Guam,GU,000000,Cross-industry,cross-industry,1235,43-4141,New Accounts Clerks,detailed,40,34.2,0.574,2.11,,,21.43,44580,4.9,16.81,19.78,19.78,21.6,25.35,34960,41150,41150,44920,52730,,
72,Puerto Rico,PR,000000,Cross-industry,cross-industry,1235,43-4151,Order Clerks,detailed,250,21,0.269,0.45,,,13.81,28720,5.4,10.45,13.28,14.35,14.52,16.67,21730,27620,29850,30200,34660,,
66,Guam,GU,000000,Cross-industry,cross-industry,1235,43-4161,"Human Resources Assistants, Except Payroll and Timekeeping",detailed,80,9.1,1.163,1.74,,,16.53,34390,1.7,10.63,12.95,15.62,19.61,22.45,22100,26930,32490,40790,46700,,
72,Puerto Rico,PR,000000,Cross-industry,cross-industry,1235,43-4161,"Human Resources Assistants, Except Payroll and Timekeeping",detailed,1300,3.5,1.399,2.09,,,13.86,28830,1.1,9.15,10.68,12.52,15.49,19.96,19040,22210,26050,32220,41510,,
78,Virgin Islands,VI,000000,Cross-industry,cross-industry,1235,43-4161,"Human Resources Assistants, Except Payroll and Timekeeping",detailed,40,27.4,1.059,1.59,,,22.14,46050,6.5,17.5,17.5,22.31,25.13,30.65,36400,36400,46400,52270,63760,,
66,Guam,GU,000000,Cross-industry,cross-industry,1235,43-4171,Receptionists and Information Clerks,detailed,250,13.4,3.836,0.58,,,11.06,22990,2.4,9.75,10,10.46,12.14,13.02,20270,20800,21760,25240,27070,,
72,Puerto Rico,PR,000000,Cross-industry,cross-industry,1235,43-4171,Receptionists and Information Clerks,detailed,2320,7.9,2.501,0.38,,,10.58,22010,3.3,8.65,9.11,9.76,10.79,13.54,17980,18940,20300,22440,28160,,
78,Virgin Islands,VI,000000,Cross-industry,cross-industry,1235,43-4171,Receptionists and Information Clerks,detailed,150,6.9,4.465,0.68,,,15.58,32400,1.5,11.7,13.46,15,17.26,18.97,24340,28000,31200,35900,39460,,
72,Puerto Rico,PR,000000,Cross-industry,cross-industry,1235,43-4181,Reservation and Transportation Ticket Agents and Travel Clerks,detailed,470,48.4,0.509,0.65,,,10.58,22010,9.6,9.41,9.41,9.41,11.19,13.32,19570,19570,19570,23270,27710,,
78,Virgin Islands,VI,000000,Cross-industry,cross-industry,1235,43-4181,Reservation and Transportation Ticket Agents and Travel Clerks,detailed,160,12.5,4.718,6.01,,,13.87,28850,7.2,11.7,11.84,13,13.83,15.61,24340,24620,27030,28760,32480,,
66,Guam,GU,000000,Cross-industry,cross-industry,1235,43-4199,"Information and Record Clerks, All Other",detailed,140,3.6,2.198,2.2,,,20.4,42430,1,12.18,15.98,19.97,24.69,28.55,25330,33240,41540,51360,59380,,
72,Puerto Rico,PR,000000,Cross-industry,cross-industry,1235,43-4199,"Information and Record Clerks, All Other",detailed,2450,3.5,2.637,2.64,,,14.28,29700,2,9.05,10.13,11.42,16.62,25,18810,21060,23750,34570,52000,,
72,Puerto Rico,PR,000000,Cross-industry,cross-industry,1235,43-5011,Cargo and Freight Agents,detailed,540,15.6,0.577,0.83,,,11.61,24160,2.2,9.19,9.28,10.69,12.9,16.15,19110,19300,22240,26830,33590,,
78,Virgin Islands,VI,000000,Cross-industry,cross-industry,1235,43-5011,Cargo and Freight Agents,detailed,80,22.5,2.469,3.56,,,15.37,31970,14.4,11.7,11.7,13.29,16.07,21.75,24340,24340,27640,33420,45250,,
66,Guam,GU,000000,Cross-industry,cross-industry,1235,43-5021,Couriers and Messengers,detailed,110,16,1.625,3.43,,,11.41,23730,2.6,9.75,9.82,10.71,11.68,14.38,20280,20420,22270,24300,29910,,
72,Puerto Rico,PR,000000,Cross-industry,cross-industry,1235,43-5021,Couriers and Messengers,detailed,2310,7.6,2.491,5.25,,,11.69,24320,1.4,8.9,9.32,10.11,12.71,16.05,18520,19390,21020,26440,33390,,
78,Virgin Islands,VI,000000,Cross-industry,cross-industry,1235,43-5021,Couriers and Messengers,detailed,60,27.6,1.893,3.99,,,15.28,31780,6.6,10.5,10.5,15,18.34,19.51,21840,21840,31200,38150,40570,,
72,Puerto Rico,PR,000000,Cross-industry,cross-industry,1235,43-5031,Public Safety Telecommunicators,detailed,90,14.6,0.092,0.14,,,12.62,26240,5.9,8.71,8.84,14.13,14.73,15.82,18120,18380,29400,30640,32910,,
72,Puerto Rico,PR,000000,Cross-industry,cross-industry,1235,43-5032,"Dispatchers, Except Police, Fire, and Ambulance",detailed,1090,11.3,1.179,0.87,,,11.18,23260,1.8,8.97,9.06,9.83,11.26,16.14,18650,18840,20450,23420,33560,,
78,Virgin Islands,VI,000000,Cross-industry,cross-industry,1235,43-5032,"Dispatchers, Except Police, Fire, and Ambulance",detailed,40,11.9,1.157,0.85,,,20.24,42100,1.6,17.1,17.1,18.56,26.81,26.85,35560,35570,38610,55770,55850,,
66,Guam,GU,000000,Cross-industry,cross-industry,1235,43-5051,Postal Service Clerks,detailed,30,0,0.479,0.93,,,31.17,64830,0,26.18,28.64,30.53,34.54,35.17,54450,59570,63500,71840,73150,,
72,Puerto Rico,PR,000000,Cross-industry,cross-industry,1235,43-5051,Postal Service Clerks,detailed,760,0,0.82,1.59,,,28.49,59250,0,20.05,25.2,28.15,34.54,34.54,41700,52420,58550,71840,71840,,
78,Virgin Islands,VI,000000,Cross-industry,cross-industry,1235,43-5051,Postal Service Clerks,detailed,80,0,2.344,4.56,,,29.81,62000,0,20.05,25.69,34.54,34.54,35.17,41700,53440,71840,71840,73150,,
66,Guam,GU,000000,Cross-industry,cross-industry,1235,43-5052,Postal Service Mail Carriers,detailed,40,0,0.649,0.3,,,27,56160,0,19.83,23.11,23.86,31.03,36.2,41250,48070,49620,64540,75300,,
72,Puerto Rico,PR,000000,Cross-industry,cross-industry,1235,43-5052,Postal Service Mail Carriers,detailed,1290,0,1.393,0.64,,,27.34,56860,0,19.83,23.11,25.1,35.98,36.2,41250,48070,52210,74840,75300,,
78,Virgin Islands,VI,000000,Cross-industry,cross-industry,1235,43-5052,Postal Service Mail Carriers,detailed,40,0,1.098,0.5,,,27.85,57930,0,19.33,19.83,24.11,36.2,36.2,40210,41250,50150,75300,75300,,
66,Guam,GU,000000,Cross-industry,cross-industry,1235,43-5053,"Postal Service Mail Sorters, Processors, and Processing Machine Operators",detailed,40,0,0.572,0.75,,,27.82,57860,0,20.05,25.2,26.18,31.1,34.54,41700,52420,54450,64690,71840,,
72,Puerto Rico,PR,000000,Cross-industry,cross-industry,1235,43-5053,"Postal Service Mail Sorters, Processors, and Processing Machine Operators",detailed,800,0,0.864,1.13,,,25.26,52540,0,20.05,20.58,25.2,27.2,34.01,41700,42810,52420,56580,70740,,
